"HAFAS_ID";"RMV_ID";"DHID";"HST_NAME";"NAME_FAHRPLAN";"X_IPL_WERT";"Y_IPL_WERT";"X_WGS84";"Y_WGS84";"LNO";"IST_BAHNHOF";"GUELTIG_AB";"GUELTIG_BIS";"VERBUND_1_ISTGLEICH_RMV";"LAND";"RP";"LANDKREIS";"GEMEINDENAME";"ORTSTEILNAME";"AGS_LAND";"AGS_RP";"AGS_LK";"AGS_G";"AGS_OT"
"3002073";"2073";"";"Zimmerplatz";"Eppstein-Niederjosbach Zimmerplatz";"3453686";"5557734";"8,35095716221445";"50,1539554784645";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Niederjosbach";"06";"4";"36";"002";"040"
"3002074";"2074";"";"Hessenring";"Eppstein-Bremthal Hessenring";"3453738";"5556577";"8,35182546365121";"50,1435585179906";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Bremthal";"06";"4";"36";"002";"010"
"3002075";"2075";"";"Am Eibenhang";"Eppstein-Bremthal Am Eibenhang";"3454449";"5555783";"8,36186645450063";"50,1364758452243";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Bremthal";"06";"4";"36";"002";"010"
"3002076";"2076";"";"Comeniusschule";"Eppstein-Bremthal Comeniusschule";"3453847";"5556778";"8,3533258399235";"50,1453739479598";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Bremthal";"06";"4";"36";"002";"010"
"3002077";"2077";"";"Feuerwache";"Hofheim am Taunus-Wallau Feuerwache";"3455356";"5547632";"8,37550657804955";"50,0632693199573";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Wallau";"06";"4";"36";"007";"050"
"3002078";"2078";"";"Mendelssohn-Bartholdy-Schule";"Bad Soden (Taunus) Mendelssohn-Bartholdy-Schule";"3465107";"5556312";"8,5108902795052";"50,1419557492493";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Bad Soden a.Ts.";"Bad Soden a.Ts.";"06";"4";"36";"001";"020"
"3002079";"2079";"";"Friedhof";"Eppstein-Bremthal Friedhof";"3454040";"5556514";"8,35605764643251";"50,143015692201";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Bremthal";"06";"4";"36";"002";"010"
"3002081";"2081";"";"Eddersheimer Straße";"Flörsheim (Main) Eddersheimer Straße";"3459765";"5542317";"8,43763936564013";"50,0158029169671";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Flörsheim a.M.";"06";"4";"36";"004";"010"
"3002082";"2082";"";"Königsberger Straße";"Kriftel Königsberger Straße";"3461345";"5550002";"8,45890602468597";"50,0849957675213";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kriftel";"Kriftel";"06";"4";"36";"009";"000"
"3002083";"2083";"";"Lindenstraße";"Hattersheim (Main) Lindenstraße";"3463245";"5548000";"8,48564545771488";"50,067118662642";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hattersheim a.M.";"Hattersheim a.M.";"06";"4";"36";"005";"020"
"3002084";"2084";"";"Eichenstraße";"Bad Soden (Taunus)-Neuenhain Eichenstraße";"3464283";"5557821";"8,49922190801724";"50,1554723097867";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Bad Soden a.Ts.";"Neuenhain";"06";"4";"36";"001";"030"
"3002085";"2085";"";"Robert-Stolz-Straße";"Bad Soden (Taunus) Robert-Stolz-Straße";"3464661";"5555599";"8,5047176505589";"50,1355194695081";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Bad Soden a.Ts.";"Bad Soden a.Ts.";"06";"4";"36";"001";"020"
"3002086";"2086";"";"Feldbergstraße";"Eppstein-Ehlhalten Feldbergstraße";"3455081";"5560104";"8,3701954169833";"50,1753685094998";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Ehlhalten";"06";"4";"36";"002";"020"
"3002087";"2087";"";"Schulzentrum";"Eppstein-Vockenhausen Schulzentrum";"3456582";"5557054";"8,39155494319457";"50,1480620512754";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Vockenhausen";"06";"4";"36";"002";"050"
"3002088";"2088";"";"Sporthalle";"Hochheim (Main)-Massenheim Sporthalle";"3455802";"5544782";"8,38206453865133";"50,0376816011898";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Massenheim";"06";"4";"36";"006";"020"
"3002089";"2089";"";"Wiesbadener Straße";"Hochheim (Main) Wiesbadener Straße";"3453315";"5541996";"8,3476909406472";"50,0124457153179";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Hochheim a.M.";"06";"4";"36";"006";"010"
"3002090";"2090";"";"Katholische Kirche";"Bad Soden (Taunus)-Neuenhain Katholische Kirche";"3463635";"5557890";"8,49014818850605";"50,1560531151757";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Bad Soden a.Ts.";"Neuenhain";"06";"4";"36";"001";"030"
"3002091";"2091";"";"Neuer Friedhof";"Hochheim (Main) Neuer Friedhof";"3454190";"5542988";"8,35977907179144";"50,0214317093083";"MTV";"0";"13.12.2009";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Hochheim a.M.";"06";"4";"36";"006";"010"
"3002092";"2092";"";"Gewerbegebiet Ost";"Hochheim (Main) Gewerbegebiet Ost";"3454980";"5542044";"8,37091301880229";"50,0130056006486";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Hochheim a.M.";"06";"4";"36";"006";"010"
"3002094";"2094";"";"Kölner Straße";"Eschborn Kölner Straße";"3469363";"5555366";"8,57050224151453";"50,1336870005318";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eschborn";"Eschborn";"06";"4";"36";"003";"010"
"3002095";"2095";"";"Bahnhof West";"Liederbach (Taunus)-Oberliederbach Bahnhof West";"3463462";"5553755";"8,48812472351657";"50,1188692687034";"MTV";"0";"14.12.2008";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002096";"2096";"";"Friedhof Sindlingen";"Frankfurt (Main) Friedhof Sindlingen";"3465016";"5549404";"8,51025190104506";"50,0798477416336";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sindlingen";"06";"4";"12";"000";"838"
"3002097";"2097";"";"Farbwerke";"Frankfurt (Main) Farbwerke";"3466222";"5551397";"8,52692375817503";"50,0978347852997";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3002098";"2098";"";"Bahnhof Ost";"Liederbach (Taunus)-Oberliederbach Bahnhof Ost";"3463540";"5553721";"8,48921855868167";"50,1185684195483";"MTV";"0";"14.12.2008";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002099";"2099";"";"Sindlingen Bahnhof";"Frankfurt (Main) Sindlingen Bahnhof";"3465118";"5550212";"8,5116029954355";"50,0871176745779";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sindlingen";"06";"4";"12";"000";"838"
"3002100";"2100";"";"Hattersheimer Straße";"Hofheim am Taunus Hattersheimer Straße";"3460964";"5549743";"8,45360924836836";"50,0826424173742";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Hofheim a.Ts.";"06";"4";"36";"007";"020"
"3002101";"2101";"";"Bahnhof";"Kriftel Bahnhof";"3462630";"5549730";"8,47688655041047";"50,0826328854116";"MTV";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kriftel";"Kriftel";"06";"4";"36";"009";"000"
"3002102";"2102";"";"Friedhof";"Kriftel Friedhof";"3462491";"5550285";"8,47488998047514";"50,0876135304224";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kriftel";"Kriftel";"06";"4";"36";"009";"000"
"3002103";"2103";"";"Bürgerhaus";"Kriftel Bürgerhaus";"3462192";"5549974";"8,47074298299606";"50,0847986648898";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kriftel";"Kriftel";"06";"4";"36";"009";"000"
"3002104";"2104";"";"Kirche";"Kriftel Kirche";"3461880";"5549764";"8,46640475727356";"50,0828907999311";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kriftel";"Kriftel";"06";"4";"36";"009";"000"
"3002105";"2105";"";"Oberweidstraße";"Kriftel Oberweidstraße";"3461201";"5549588";"8,45693617601396";"50,0812645326992";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kriftel";"Kriftel";"06";"4";"36";"009";"000"
"3002106";"2106";"";"Hof Hausen";"Hofheim am Taunus Hof Hausen";"3461501";"5552966";"8,46078630177816";"50,1116520067209";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Hofheim a.Ts.";"06";"4";"36";"007";"020"
"3002107";"2107";"";"Bürgerhaus";"Hofheim am Taunus-Marxheim Bürgerhaus";"3459362";"5548177";"8,43139420857533";"50,0684566202616";"MTV";"0";"13.12.2009";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Marxheim";"06";"4";"36";"007";"999"
"3002108";"2108";"";"Elisabeth-Jakobi-Straße";"Flörsheim (Main) Flörsheim Elisabeth-Jakobi-Straße";"3458794";"5542259";"8,42409849502912";"50,0152149850835";"MTV";"0";"25.03.2010";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Flörsheim a.M.";"06";"4";"36";"004";"010"
"3002109";"2109";"";"Chinon Center";"Hofheim am Taunus Chinon Center";"3460572";"5550184";"8,44808698360428";"50,0865810340128";"MTV";"0";"15.10.2010";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Hofheim a.Ts.";"06";"4";"36";"007";"020"
"3002110";"2110";"";"Kaufmännische Berufsschulen";"Kriftel Kaufmännische Berufsschulen";"3461617";"5549255";"8,46278151459909";"50,078297954798";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kriftel";"Kriftel";"06";"4";"36";"009";"000"
"3002111";"2111";"";"Rathaus";"Liederbach (Taunus)-Oberliederbach Rathaus";"3463691";"5553967";"8,49130633272173";"50,1207892183734";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002112";"2112";"";"Niederhofheim Liederbach Bf";"Liederbach (Taunus)-Niederhofheim Liederbach Bf";"3463279";"5553756";"8,48556596188704";"50,1188669379866";"MTV";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002113";"2113";"";"Liederbach Süd";"Liederbach (Taunus)-Oberliederbach Liederbach Süd";"3464379";"5553370";"8,50098205860976";"50,1154640209861";"MTV";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002114";"2114";"";"Schöne Aussicht";"Liederbach (Taunus)-Oberliederbach Schöne Aussicht";"3464054";"5553533";"8,49642290703594";"50,1169097401885";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002115";"2115";"";"Taunusstraße";"Liederbach (Taunus)-Oberliederbach Taunusstraße";"3463742";"5553672";"8,49204752884991";"50,1181403172308";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002116";"2116";"";"Bahnstraße";"Liederbach (Taunus)-Oberliederbach Bahnstraße";"3463569";"5553777";"8,4896186691738";"50,1190736399463";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002117";"2117";"";"Liederbachhalle";"Liederbach (Taunus)-Niederhofheim Liederbachhalle";"3463558";"5554495";"8,48939612835652";"50,1255277202541";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002118";"2118";"";"Alt Niederhofheim";"Liederbach (Taunus)-Niederhofheim Alt Niederhofhm";"3462815";"5554367";"8,4790187405318";"50,12433080988";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002119";"2119";"";"Wachenheimer Straße";"Liederbach (Taunus)-Niederhofheim Wachenheimer Str";"3463080";"5554648";"8,48269707111837";"50,1268735563799";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002120";"2120";"";"Gartenstraße";"Liederbach (Taunus)-Niederhofheim Gartenstraße";"3463222";"5554974";"8,48465130551461";"50,1298131019083";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002121";"2121";"";"Heidestraße";"Liederbach (Taunus)-Niederhofheim Heidestraße";"3463367";"5554995";"8,48667710364586";"50,1300108816651";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002122";"2122";"";"Heidesiedlung";"Liederbach (Taunus)-Niederhofheim Heidesiedlung";"3463477";"5554928";"8,48822188800489";"50,1294153562946";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002123";"2123";"";"Höchster Straße";"Liederbach (Taunus)-Niederhofheim Höchster Straße";"3462942";"5554024";"8,48082801938277";"50,1212552374445";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002124";"2124";"";"Am Nußbaum";"Liederbach (Taunus)-Niederhofheim Am Nußbaum";"3462928";"5554132";"8,4806217472826";"50,1222252703519";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Niederhofheim";"06";"4";"36";"010";"010"
"3002125";"2125";"";"Am Born";"Liederbach (Taunus)-Oberliederbach Am Born";"3463857";"5553688";"8,49365389165015";"50,1182911868467";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002126";"2126";"";"Jugendwohnheim";"Liederbach (Taunus)-Oberliederbach Jugendwohnheim";"3464006";"5553735";"8,49573271067669";"50,1187227898595";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Liederbach a.Ts.";"Oberliederbach";"06";"4";"36";"010";"020"
"3002128";"2128";"";"Förstergrund";"Kelkheim (Taunus) Förstergrund";"3460095";"5556142";"8,44079807229867";"50,1401106828705";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kelkheim (Ts.)";"Kelkheim (Ts.)";"06";"4";"36";"008";"030"
"3002129";"2129";"";"Mörikestraße";"Kelkheim (Taunus)-Hornau Mörikestraße";"3460443";"5557059";"8,44557046076042";"50,1483777050278";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kelkheim (Ts.)";"Hornau";"06";"4";"36";"008";"031"
"3002130";"2130";"";"Rhein-Main-Therme";"Hofheim am Taunus Rhein-Main-Therme";"3461547";"5551235";"8,46160402374009";"50,0960934760049";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Hofheim a.Ts.";"06";"4";"36";"007";"020"
"3002131";"2131";"";"Friedhof";"Hofheim am Taunus-Diedenbergen Friedhof";"3458991";"5547405";"8,42629533571318";"50,0614908868667";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Diedenbergen";"06";"4";"36";"007";"010"
"3002132";"2132";"";"Am Bräunling";"Hofheim am Taunus-Diedenbergen Am Bräunling";"3458523";"5547086";"8,41979436887923";"50,0585905869001";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Diedenbergen";"06";"4";"36";"007";"010"
"3002133";"2133";"";"Katholisches Gemeindezentrum";"Hofheim am Taunus-Diedenbergen Kath Gemeindezentr.";"3458397";"5547110";"8,41803228045753";"50,0587975271678";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Diedenbergen";"06";"4";"36";"007";"010"
"3002134";"2134";"";"Ulmenstraße";"Hofheim am Taunus-Diedenbergen Ulmenstraße";"3458308";"5547657";"8,4167297864036";"50,0637087572145";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Diedenbergen";"06";"4";"36";"007";"010"
"3002135";"2135";"";"Taunusblick";"Eschborn Taunusblick";"3468359";"5556333";"8,55637956076215";"50,1423274515841";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eschborn";"Eschborn";"06";"4";"36";"003";"010"
"3002136";"2136";"";"Paulinenweg";"Hofheim am Taunus-Langenhain Paulinenweg";"3457201";"5551892";"8,40079502943407";"50,1017019337231";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Langenhain";"06";"4";"36";"007";"030"
"3002137";"2137";"";"Wilhelm-Reuter-Straße";"Eppstein-Bremthal Wilhelm-Reuter-Straße";"3454609";"5556021";"8,36407592342641";"50,1386276788893";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eppstein";"Bremthal";"06";"4";"36";"002";"010"
"3002138";"2138";"";"Taunusstraße";"Sulzbach (Taunus) Taunusstraße";"3466580";"5555841";"8,53153688200264";"50,1378065450233";"MTV";"0";"25.10.2010";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Sulzbach (Ts.)";"Sulzbach (Ts.)";"06";"4";"36";"012";"000"
"3002139";"2139";"";"Kirchgrabenstraße";"Hattersheim (Main)-Okriftel Kirchgrabenstraße";"3463926";"5546186";"8,49532812038796";"50,0508525729554";"MTV";"0";"12.12.2010";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hattersheim a.M.";"Okriftel";"06";"4";"36";"005";"030"
"3002141";"2141";"";"Am Wasserturm";"Bad Soden (Taunus) Am Wasserturm";"3463921";"5555376";"8,49438868094667";"50,1334700648915";"MTV";"0";"11.12.2011";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Bad Soden a.Ts.";"Bad Soden a.Ts.";"06";"4";"36";"001";"020"
"3002144";"2144";"";"Im Schulzehnten";"Kelkheim (Taunus)-Fischbach Im Schulzehnten";"3458220";"5557496";"8,41442216551761";"50,1521534360287";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kelkheim (Ts.)";"Fischbach";"06";"4";"36";"008";"020"
"3002145";"2145";"";"Egerländer Straße";"Kelkheim (Taunus)-Fischbach Egerländer Straße";"3459364";"5556713";"8,43051195013602";"50,1451941162552";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kelkheim (Ts.)";"Fischbach";"06";"4";"36";"008";"020"
"3002146";"2146";"";"Behringstraße";"Kelkheim (Taunus)-Fischbach Behringstraße";"3458601";"5557650";"8,41973608741184";"50,1535646413158";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Kelkheim (Ts.)";"Fischbach";"06";"4";"36";"008";"020"
"3002147";"2147";"";"Gelenkzentrum";"Hochheim (Main) Gelenkzentrum";"3455035";"5542592";"8,37161600103548";"50,0179362239704";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Hochheim a.M.";"06";"4";"36";"006";"010"
"3002148";"2148";"";"Geheimrat-Hummel-Platz";"Hochheim (Main) Geheimrat-Hummel-Platz";"3453271";"5541808";"8,34710003804507";"50,0107521667416";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hochheim a.M.";"Hochheim a.M.";"06";"4";"36";"006";"010"
"3002149";"2149";"";"Regionalpark";"Flörsheim (Main)-Weilbach Regionalpark";"3460304";"5546451";"8,44473046835553";"50,0530037495491";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Weilbach";"06";"4";"36";"004";"020"
"3002150";"2150";"";"Raunheimer Straße";"Flörsheim (Main)-Weilbach Raunheimer Straße";"3459938";"5545400";"8,43973031014376";"50,0435307210306";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Weilbach";"06";"4";"36";"004";"020"
"3002151";"2151";"";"Industriestraße";"Flörsheim (Main)-Weilbach Industriestraße";"3460298";"5545088";"8,44478822061242";"50,0407500269488";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Weilbach";"06";"4";"36";"004";"020"
"3002152";"2152";"";"Auf der Scheib";"Flörsheim (Main)-Weilbach Auf der Scheib";"3459772";"5545810";"8,43736985701166";"50,0472053811246";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Weilbach";"06";"4";"36";"004";"020"
"3002153";"2153";"";"Bahnhofstraße";"Flörsheim (Main) Bahnhofstraße";"3459362";"5542144";"8,43203517362107";"50,0142202346394";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Flörsheim a.M.";"06";"4";"36";"004";"010"
"3002154";"2154";"";"Riedstraße";"Flörsheim (Main) Riedstraße";"3459813";"5542760";"8,43826256565635";"50,0197887337662";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Flörsheim a.M.";"06";"4";"36";"004";"010"
"3002155";"2155";"";"Richard-Wagner-Straße";"Flörsheim (Main) Richard-Wagner-Straße";"3460046";"5542549";"8,44153560387034";"50,0179075516898";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Flörsheim a.M.";"06";"4";"36";"004";"010"
"3002156";"2156";"";"Ruwerstraße";"Flörsheim (Main) Ruwerstraße";"3459290";"5542972";"8,43094267385298";"50,0216590187104";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Flörsheim a.M.";"Flörsheim a.M.";"06";"4";"36";"004";"010"
"3002157";"2157";"";"Hunsrückstraße";"Eschborn Hunsrückstraße";"3469750";"5556934";"8,57579010811363";"50,147803232733";"MTV";"0";"10.12.2017";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eschborn";"Niederhöchstadt";"06";"4";"36";"003";"020"
"3002160";"2160";"";"Katharina-Paulus-Straße";"Eschborn Katharina-Paulus-Straße";"3468628";"5554936";"8,56025782519042";"50,1297827770188";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eschborn";"Eschborn";"06";"4";"36";"003";"010"
"3002161";"2161";"";"Camp Phönix";"Eschborn Camp Phönix";"3468638";"5555208";"8,56037524303312";"50,1322285849603";"MTV";"0";"11.12.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Eschborn";"Eschborn";"06";"4";"36";"003";"010"
"3002162";"2162";"";"Kastengrund";"Hattersheim (Main) Kastengrund";"3461218";"5546830";"8,45745378580958";"50,0564713650305";"MTV";"0";"15.08.2016";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hattersheim a.M.";"Hattersheim a.M.";"06";"4";"36";"005";"020"
"3002195";"2195";"";"Hans-Böckler-Straße";"Frankfurt (Main) Hans-Böckler-Straße";"3466776";"5553221";"8,53450721494206";"50,1142638722217";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Unterliederbach";"06";"4";"12";"000";"840"
"3002197";"2197";"";"Neu-Zeilsheim";"Frankfurt (Main) Neu-Zeilsheim";"3463806";"5551333";"8,49316458058401";"50,0971167621701";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Zeilsheim";"06";"4";"12";"000";"839"
"3002198";"2198";"";"Friedhof Sossenheim";"Frankfurt (Main) Friedhof Sossenheim";"3469006";"5554456";"8,56558331663853";"50,1254875007094";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sossenheim";"06";"4";"12";"000";"841"
"3002199";"2199";"";"Sossenheim Bahnhof";"Frankfurt (Main) Sossenheim Bahnhof";"3468125";"5553226";"8,55336658035581";"50,1143829950393";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sossenheim";"06";"4";"12";"000";"841"
